_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,review_en
2904680801,FALSE,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,154541,“اقامه جميله”. الشاطئ. صيانه الشاليه,"""Accommodation and beautiful."" the beach. Maintenance chalet"
2904680802,FALSE,finalized,3,12/25/2020 17:01:07,not_helpful,0.6667,144893,“إبن بطوطة”. البوفيه. النظافه,"""Ibn Battuta"". The buffet. Cleanliness"
2904680803,FALSE,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,163251,“جراند لي لي لا اتوقع ان اعود مره اخرى”. تعامل لطيف من العاملين. ماء الشاور حااااااار جدا,"""Grand I do not expect me to come back another time."" Treated nice staff. Water is very Haaaaaaar taking the shower"
2904680804,FALSE,finalized,3,12/25/2020 17:02:22,helpful,0.6667,190732,“الاحترام من اعضاء الفندق”. اعجبني نظافة الفندق  وكل الطاقم محترمين جدا وجزاهم الله الف خير. لا شي,"""Respect from members of the hotel."" I liked the cleanliness of the hotel and all the crew are very respected and may God give them a thousand good. nothing"
2904680805,FALSE,finalized,3,12/25/2020 17:02:22,somewhat_helpful,0.6667,57963,“سعر رائع وخدمة ممتازة”. خدمتهم رااااائعةقائمة الطعام لذييييذةكل شيء جميل.,"""Great price and excellent service."" Their service Raaaaaiahqaimh food Veaaivhkl something beautiful."
2904680806,FALSE,finalized,3,12/25/2020 17:02:22,helpful,1,102605,“مكان يستحق الزيارة”. المكان والخدمة ممتازة الهدوء والاسترخاء قربة من مجموعة أنشطة سياحية ورياضية جميلة. موقع الغرفة كان لا يظهر البحيرة بشكل كافي لكن لاباس,"""The place is worth a visit."" The place is excellent and the service is quiet and relaxing bladders from a tourist and sports activities are beautiful. The room location was not showing enough but the lake to La Paz"
2904680807,FALSE,finalized,3,12/25/2020 17:02:22,somewhat_helpful,0.6667,13479,“مدينة التسوق”. هذه ليست المره الاولى اغلب اقامتي في هذا الفندق  المميز فيه نظافته بشاشة العاملين واحترامهم للنزيل والاهم قربه من الخدمات والسوق الفطور جدا متواضع.,"""Shopping City"". This is not the first time most of my stay in this hotel featured the cleanliness screen workers and their respect for the guest and its proximity to the most important services and market breakfast is very modest."
2904680808,FALSE,finalized,3,12/25/2020 17:04:07,helpful,1,63992,“مكان ممتاز وهادئ جداً”. قربه من الخدمات وخلف الراشد مباشرةً. بعض الروائح المزعجه من المكيف ودورة المياة,"""Excellent place and very quiet."" Proximity to services and directly behind Al-Rashed. Some of nuisance odors from the air conditioner and the water cycle"
2904680809,FALSE,finalized,3,12/25/2020 17:04:07,somewhat_helpful,1,176940,جيد جداً. . من زان نومه زان يومه السرير كان مكسور واتعبني ???,very good. . From his sleep Zan Zan day bed was broken and Atabna ???
2904680810,FALSE,finalized,3,12/25/2020 17:04:07,somewhat_helpful,0.6667,86835,“غير مقبول نهائيا”. لم يعجبني شي فيه. الاستقبال سئ من الموظفين عدم الاهتمام بالساكنينسئ من جميع النواحي,"""Completely unacceptable."" Shi did not like it. Reception staff from the bad lack of interest Balsakiensi in all respects"
2904680811,FALSE,finalized,3,12/25/2020 17:04:07,somewhat_helpful,0.3333,70460,جيد. الموقع. أنوار برج الحياه ساطعة باللون الأصفر وهذا تعمي العيون يجب تغيرها الى اللون الأبيض,good. Site. Life Tower lights bright yellow This blind eye should be changed to white
2904680812,FALSE,finalized,3,12/25/2020 17:05:13,helpful,0.6667,20152,مخيب للأمل. لاشي. تكييف الغرفة يحتاج للصيانة و واي فاي ضعيف كثير,disappointing. nothing. Conditioning room needs maintenance and Wi-Fi and many weak
2904680813,FALSE,finalized,3,12/25/2020 17:05:13,helpful,0.6667,174580,ضعيف جداً. غالي جدااااا والسعر مقابل الخدمه صفررررر. اعمال البناء جوار الفندق مزعجه للغايه,Very weak. Ghali Jaddaaaaa price for the service Cefrrrrr. Construction work next to the hotel are very disturbing
2904680814,FALSE,finalized,3,12/25/2020 17:05:13,helpful,0.6667,203961,رائع. الإطلالة على البحر ونافورة جدةرحابة الغرفة وإتساعها ونظافتهاالشرفة والجلوس فيهاالقرب من الأماكن السياحية. عازل الصوت للأسف ضعيفلا يوجد شطاف في دورة المياه,Gorgeous. Views of the sea and the fountain Jdhrahabh room and breadth and Nzafthaacharfh sit Vihaalqrb attractions. Sound insulator Unfortunately Daafla There Shattaf in the water cycle
2904680815,FALSE,finalized,3,12/25/2020 17:05:13,helpful,1,339,“Booking .com”. موقع الفندق استرتاجي. تغطية WiFi ضعيفهقيمه الحجز مرتفعه نوعا ما بالنسبه للفنادق المجوره حسب الفنادق فئة ٥ نجوم,"""Booking .com"". The hotel's location Astertaja. WiFi coverage booking somewhat high for Daifaqamh hotels Almgeorh by 5-star hotels"
2904680816,FALSE,finalized,3,12/25/2020 17:06:39,helpful,1,96,استثنائي. ١.حسن الأستقبال ٢.النظافة في الغرف ٣.الهدوء. لاشي,Exceptional. 1.hassan reception 2.alnzafh in the rooms 3.agu. nothing
2904680817,FALSE,finalized,3,12/25/2020 17:06:39,helpful,0.6667,100673,جيد. خدمات مميزة وراقية. كلما اخترت غرفة عن طريق booking اجدها سريرين مزدوجين ويعتذرون لعدم وجود غرف اخرى بسرير واحد فاضطر للسكن معهم مجبر اخاك لابطل..,good. Distinctive and upscale services. Whenever you choose a room by booking two double beds and find her to apologize for the lack of other rooms with one bed and he was forced to live with them is forced to put down your brother ..
2904680818,FALSE,finalized,3,12/25/2020 17:06:39,helpful,0.6667,105587,“فندق رائع و ممتاز راقي جدا والخدمات ممتازة”. الخدمة ممتازة الفندق راقي ونظيف المطبخ مجهز بالكامل ممتاز للعوائل كذلك الكابلز لان هادي والاثاث جديد و الموقع ممتاز وقريب جدا من دبي مول والفيو رائع مطل على برج خليفه والنافوره.. موظفين الاستقبال متعاونين جدا وتعاملهم أكثر من رائع بالاخص بالشكر ياسمين والمانجر نبيل..كذلك خدمه الغرف وبوفيه الافطار. فندق ممتاز من جميع النواحي.,"""Wonderful hotel and excellent very sophisticated and excellent services."" Excellent hotel service is a sophisticated and clean kitchen fully equipped excellent for families as well as Alcabalz because Hadi furniture new and the location is excellent and very close to Dubai Mall wonderful and Alfio overlooking Khalifa and Fountain Tower .. staff reception very helpful more wonderful and treat them especially thank Jasmine and Almanger Npil..kzlk Service Rooms and buffet breakfast. Excellent hotel in all respects."
2904680819,FALSE,finalized,3,12/25/2020 17:06:39,somewhat_helpful,0.6667,80278,استثنائي. كل شي والطاقم المساند العمال. تصريف ماء ارضية الحمامات,Exceptional. Everything the crew and supporting workers. Discharge ground water baths
2904680820,FALSE,finalized,3,12/25/2020 17:07:52,somewhat_helpful,0.6667,199056,مقبول. . الاستقبال غير مرنين في توفير البديل للغرفة,Acceptable. . Reception is flexible in providing alternative room
2904680821,FALSE,finalized,3,12/25/2020 17:07:52,helpful,0.6667,171740,“اشكر الطاقم رائعين والفندق نظيف وحلو”. مرا حلو ونظيف وموقعه ممتازززز. الاكل ياربي لك الحمد,"""I thank the crew and wonderful clean hotel and sweet."" Bitter sweet, clean and location Mmtazzzz. Eating BARBIE you praise"
2904680822,FALSE,finalized,3,12/25/2020 17:07:52,helpful,0.6667,64426,“موقع جيد”. - الموظفون بشوشون و متعاونون، الموقع، توفر المواقف. الإنترنت: لا يوجد إنترنتفي الغرفة مع المحاولات المتكررة من موظف الإستقبال لإصلاحهتصميم الحمام: لا توجد منطقة استحمام منفصلة مما يؤدي إلى بلل كامل للحمام بعد الاستحمام، و يجعل المحافظة عليه نظيفا و جافا مهمة مستحيلة,"""Good location"". - Bchochon and collaborators staff, location, availability of parking. Internet: There is no room Anturntefi with repeated attempts from the receptionist to the bathroom Aslahatsamam: There are no separate shower area, leading to full wet bathroom after a shower, and the province makes it clean and dry mission impossible"
2904680823,FALSE,finalized,3,12/25/2020 17:07:52,helpful,1,221061,“فندق جميل بسعر جميل”. نظيف ومريح. ١-التلفاز موديله قديم.٢- لايوجد واي فاي.٣- غير مناسب للنساء الكبار ( العجايز ) والشيوخ الكبار . بسبب بعد المكان الحرم عن مكان نزول الباص.,"""Beautiful hotel at a price beautiful."" Clean and comfortable. 1-TV Modelh Kadim.2- does not have Wi-Vaa.3- is not suitable for adult women (Ajaaz) and elderly adults. Because of the place after the place of the descent of the campus bus."
2904680824,FALSE,finalized,3,12/27/2020 9:38:13,somewhat_helpful,0.6632,166296,جيد جداً. الموقع ممتاز بالنسبة لزائري المستشفى. فندق نظيف. الله يكرمكم الحمام صغير جدا بالنسبه للغرفه,very good. The location is excellent for visitors to the hospital. Clean hotel. God Ickramkm a very small bathroom for the room
